area_fips,manufacturing_exposure
22057,0.1348768180468982
22059,0.2628250175685172
22061,0.16306228373702422
22063,0.14493524924605286
22065,0.09538784067085954
22067,0.36215309545593166
22069,0.24568757053038853
22071,0.07474229182624424
22073,0.15806918029140252
22075,0.1634676903390915
22077,0.026960024790827392
22079,0.09799493392742699
22081,0.4014199890770071
22083,0.28793225123500354
22085,0.30193110647181626
22087,0.1254112252018742
22089,0.28924140485155236
22091,0.2824858757062147
22093,0.43863001616933706
22095,0.2574736842105263
22097,0.1594651760084605
22099,0.502169318055401
22101,0.17538516660695092
22103,0.07950073538180229
22105,0.13254453602765223
22109,0.08883248730964467
22111,0.16173570019723865
22113,0.1254383913958382
22115,0.07068567026194145
22117,0.2554956449605973
22119,0.3593870470316114
22121,0.2563291139240506
22123,0.28023407022106633
22127,0.3484189149985495
23001,0.24147103992979377
23003,0.21661559128500063
23005,0.12076025776980177
23007,0.30411308530480025
23009,0.1634114174464611
23011,0.1731944478808422
23013,0.17337883959044367
23017,0.3233077309597301
23019,0.20583173230867755
23021,0.4139052652978248
23025,0.3218017509178198
23027,0.2466765140324963
23029,0.24009645194626247
23031,0.2875528714573296
24001,0.20044524359962326
24003,0.14856928172728945
24005,0.16992923171695656
24011,0.2800063421595053
24013,0.20586987039273938
24015,0.23221051181373562
24017,0.054693523515805705
24019,0.31628442567891757
24021,0.12607064486444397
24023,0.21449631449631448
24025,0.1135747373178172
24027,0.10079702593854734
24029,0.17544442598438278
24031,0.05078975946313263
24033,0.06645364199054646
24035,0.1413095427752111
24039,0.13225526999711232
24041,0.1883196869792044
24043,0.20869405469952007
24045,0.1799966661110185
24047,0.12317421232301752
24510,0.11474544828428922
25001,0.044913060791080435
25003,0.23372699807745126
25005,0.2975236901686539
25009,0.28455862442458707
25011,0.21793444051711616
25013,0.2168857461942273
25015,0.1649998694414706
25017,0.22802288245063665
25021,0.16129094308555247
25023,0.141596743374595
25025,0.05481311108467392
25027,0.26019767268086
26001,0.2157279489904357
26003,0.42613636363636365
26005,0.5802161263507897
26007,0.2648617511520737
26009,0.37486308871851043
26011,0.163211582757486
26013,0.2950257289879931
26015,0.33617271258628284
26017,0.1942465030351016
26019,0.2670243499793644
26021,0.3396656399665284
26023,0.416193853427896
26025,0.3458206458806879
26027,0.4350857620973365
26029,0.44843897824030277
26031,0.13414164742109314
26033,0.08524688578718295
26035,0.19259848786311182
26037,0.2056349873843566
26039,0.1975225979243388
26041,0.28198214949795464
26043,0.208344846642719
26045,0.1979203508523732
26047,0.1427391982386937
26049,0.34346068679484026
26051,0.23937583001328022
26053,0.20933263816475495
26055,0.17012819238795587
26057,0.23621572762880386
26059,0.5049581956056777
26061,0.08766496094802047
26063,0.33611111111111114
26065,0.22677233210263517
26067,0.3251520648810159
26069,0.2627875042911088
26071,0.16069941715237301
26073,0.11386105319792858
26075,0.2862191639750971
26077,0.30570274774582284
26079,0.2551054569802477
26081,0.27804503439851347
26087,0.37020717377860235
26089,0.07806288398988073
26091,0.41229440789473687
26093,0.26909151442007573
26097,0.045789305155299394
26099,0.35464187706364286
26101,0.28520499108734404
26103,0.03599232765429313
26105,0.35360049132504223
26107,0.22086001829826166
26109,0.5026611472501479
26111,0.12703018175754544
26113,0.22831727205337288
26115,0.29134140227744754
26117,0.4008103598951299
26119,0.15118912797281994
26121,0.334349195889875
26123,0.3374588751370829
26125,0.17440722493450822
26127,0.2746858168761221
26129,0.18600953895071543
26133,0.5303103782735209
26135,0.31419196062346183
26137,0.22926757669161896
26139,0.4088686609646465
26141,0.056766917293233084
26145,0.2952325719332006
26147,0.2964928743182218
26149,0.5160692570502056
26151,0.4721101352955139
26153,0.181877444589309
26155,0.3256770911267395
26157,0.3150997836018274
26159,0.2659118949125481
26161,0.2823481260597556
26163,0.20500087639877856
26165,0.3285551054326374
27001,0.14305684995340168
27003,0.3007466238324707
27005,0.1899192425508215
27007,0.1287094146398231
27009,0.3332951026493864
27011,0.04284490145672665
27013,0.1462360248447205
27015,0.34365699404761907
27017,0.24350469872857933
27019,0.5004804392587509
27021,0.03944618599791014
27023,0.25545908971323333
27025,0.27769742551345095
27027,0.09378806333739342
27029,0.12276422764227642
27033,0.20556745182012848
27035,0.1665769437822041
27037,0.17211780211990652
27039,0.2666112956810631
27041,0.2054947509492964
27043,0.3274867297484422
27045,0.2480123674911661
27047,0.27348199633169223
27049,0.26489784335981836
27051,0.0756578947368421
27053,0.15511102618001146
27055,0.17815721649484537
27057,0.08369252873563218
27059,0.2179050670939315
27061,0.19570123589468028
27063,0.2731685789938217
27065,0.22774869109947643
27067,0.20266708016746782
27069,0.010775862068965518
27071,0.21145745577085087
27073,0.20976253298153033
27075,0.18125960061443933
27079,0.4090987420299845
27083,0.3023992756903576
